2021-06-23T14:45:44,38
2021-06-23T14:46:38,38
2021-06-23T14:56:56,38
2021-06-23T15:14:32,38
2021-06-23T15:24:15,37
2021-06-23T15:30:18,37
2021-06-23T15:30:18,37
2021-06-23T15:43:47,37
2021-06-23T15:54:52,37
2021-06-23T16:09:46,37
2021-06-23T16:28:35,37
2021-06-23T16:40:34,36
2021-06-23T16:48:11,36
2021-06-23T16:55:45,35
2021-06-23T17:12:32,35
2021-06-23T17:31:14,35
2021-06-23T17:42:15,34
2021-06-23T17:51:37,35
2021-06-23T17:51:37,35
2021-06-23T18:21:31,35
2021-06-23T18:34:23,34
2021-06-23T18:34:23,34
2021-06-23T18:50:52,36
2021-06-23T19:01:23,37
2021-06-23T19:23:33,37
2021-06-23T19:37:23,39
2021-06-23T19:47:12,42
2021-06-23T19:56:59,46
2021-06-23T20:59:19,52
2021-06-23T21:55:28,56
2021-06-23T22:23:34,59
2021-06-23T22:42:33,60
2021-06-23T22:52:29,62
2021-06-23T23:07:03,61
2021-06-23T23:30:05,62
2021-06-23T23:47:26,62
2021-06-23T23:57:29,64
2021-06-24T00:24:46,63
2021-06-24T00:48:53,63
2021-06-24T00:59:49,64
2021-06-24T01:20:05,63
2021-06-24T01:30:59,64
2021-06-24T01:40:50,64
2021-06-24T01:51:04,65
2021-06-24T02:01:18,65
2021-06-24T02:30:19,55
2021-06-24T02:54:37,67
2021-06-24T03:10:47,67
2021-06-24T03:26:45,67
2021-06-24T03:36:38,69
2021-06-24T03:36:38,69
2021-06-24T03:56:22,70
2021-06-24T04:18:02,71
2021-06-24T04:35:07,73
2021-06-24T04:46:27,73
2021-06-24T04:56:26,73
2021-06-24T05:17:16,79
2021-06-24T05:36:06,79
2021-06-24T05:48:25,79
2021-06-24T05:58:22,80
2021-06-24T06:23:51,79
2021-06-24T06:40:19,77
2021-06-24T06:49:03,77
2021-06-24T06:59:56,77
2021-06-24T07:18:33,75
2021-06-24T07:29:12,75
2021-06-24T07:39:12,74
2021-06-24T07:49:07,74
2021-06-24T07:59:11,73
2021-06-24T08:34:57,68
2021-06-24T09:04:15,60
2021-06-24T09:29:09,61
2021-06-24T09:42:13,58
2021-06-24T09:51:59,56
2021-06-24T10:05:28,53
2021-06-24T10:22:37,50
2021-06-24T10:30:25,50
2021-06-24T10:43:53,49
2021-06-24T10:53:49,47
2021-06-24T11:10:56,45
2021-06-24T11:36:20,42
2021-06-24T11:53:24,42
2021-06-24T12:13:43,41
2021-06-24T12:53:30,38
2021-06-24T13:16:34,37
2021-06-24T13:38:52,38
2021-06-24T13:49:24,38
2021-06-24T13:59:34,39
2021-06-24T14:28:30,39
2021-06-24T14:49:59,39
2021-06-24T14:59:49,41
2021-06-24T15:17:32,40
2021-06-24T15:26:15,40
2021-06-24T15:37:23,40
2021-06-24T15:47:23,41
2021-06-24T15:56:23,42
2021-06-24T16:12:25,42
2021-06-24T16:27:34,42
